YEAR,MO,DY,HR,T2M
2017,8,11,1,11.05
2017,8,11,2,10.89
2017,8,11,3,10.74
2017,8,11,4,10.64
2017,8,11,5,11.82
2017,8,11,6,13.87
2017,8,11,7,15.11
2017,8,11,8,16.15
2017,8,11,9,17.26
2017,8,11,10,18.22
2017,8,11,11,19.07
2017,8,11,12,19.73
2017,8,11,13,20.16
2017,8,11,14,20.33
2017,8,11,15,20.16
2017,8,11,16,19.66
2017,8,11,17,18.79
2017,8,11,18,17.47
2017,8,11,19,15.73
2017,8,11,20,14.32
2017,8,11,21,13.72
2017,8,11,22,13.1
2017,8,11,23,12.5
2017,8,12,0,12.05
2017,8,12,1,11.67
2017,8,12,2,11.29
2017,8,12,3,11.27
2017,8,12,4,11.09
2017,8,12,5,12.09
2017,8,12,6,13.75
2017,8,12,7,15.17
2017,8,12,8,16.27
2017,8,12,9,16.79
2017,8,12,10,17.32
2017,8,12,11,17.79
2017,8,12,12,18.13
2017,8,12,13,18.57
2017,8,12,14,18.74
2017,8,12,15,18.72
2017,8,12,16,18.4
2017,8,12,17,17.8
2017,8,12,18,17.01
2017,8,12,19,15.81
2017,8,12,20,14.5
2017,8,12,21,13.82
2017,8,12,22,13.25
2017,8,12,23,12.71
2017,8,13,0,12.09
2017,8,13,1,11.48
2017,8,13,2,10.93
2017,8,13,3,10.57
2017,8,13,4,10.42
2017,8,13,5,10.91
2017,8,13,6,12.26
2017,8,13,7,13.84
2017,8,13,8,15.12
2017,8,13,9,16.02
2017,8,13,10,16.73
2017,8,13,11,17.25
2017,8,13,12,17.46
2017,8,13,13,17.54
2017,8,13,14,17.5
2017,8,13,15,17.3
2017,8,13,16,16.8
2017,8,13,17,16.04
2017,8,13,18,14.95
2017,8,13,19,12.8
2017,8,13,20,11.16
2017,8,13,21,10.59
2017,8,13,22,10.09
2017,8,13,23,9.63
2017,8,14,0,9.24
2017,8,14,1,8.98
2017,8,14,2,8.91
2017,8,14,3,8.93
2017,8,14,4,8.91
2017,8,14,5,9.42
2017,8,14,6,11.74
2017,8,14,7,13.62
2017,8,14,8,15.42
2017,8,14,9,16.59
2017,8,14,10,17.64
2017,8,14,11,18.44
2017,8,14,12,18.58
2017,8,14,13,18.85
2017,8,14,14,19.2
2017,8,14,15,18.75
2017,8,14,16,18.25
2017,8,14,17,17.72
2017,8,14,18,16.44
2017,8,14,19,14.25
2017,8,14,20,13.02
2017,8,14,21,12.59
2017,8,14,22,12.05
2017,8,14,23,11.84
2017,8,15,0,12.03
2017,8,15,1,12.25
2017,8,15,2,13.02
2017,8,15,3,13.48
2017,8,15,4,13.86
2017,8,15,5,14.36
2017,8,15,6,15.17
2017,8,15,7,16.27
2017,8,15,8,17.49
2017,8,15,9,18.76
2017,8,15,10,19.93
2017,8,15,11,21.18
2017,8,15,12,22.05
2017,8,15,13,22.64
2017,8,15,14,22.94
2017,8,15,15,22.88
2017,8,15,16,22.43
2017,8,15,17,21.5
2017,8,15,18,20.04
2017,8,15,19,18.55
2017,8,15,20,17.8
2017,8,15,21,17.11
2017,8,15,22,16.64
2017,8,15,23,16.58
2017,8,16,0,16.3
2017,8,16,1,15.82
2017,8,16,2,15.39
2017,8,16,3,14.67
2017,8,16,4,13.82
2017,8,16,5,13.76
2017,8,16,6,14.89
2017,8,16,7,15.82
2017,8,16,8,16.77
2017,8,16,9,17.89
2017,8,16,10,18.87
2017,8,16,11,19.59
2017,8,16,12,20.22
2017,8,16,13,20.67
2017,8,16,14,20.82
2017,8,16,15,20.42
2017,8,16,16,19.43
2017,8,16,17,18.3
2017,8,16,18,17.09
2017,8,16,19,15.48
2017,8,16,20,14.53
2017,8,16,21,13.98
2017,8,16,22,13.27
2017,8,16,23,12.51
2017,8,17,0,11.92
2017,8,17,1,11.33
2017,8,17,2,10.73
2017,8,17,3,10.23
2017,8,17,4,10.05
2017,8,17,5,11.09
2017,8,17,6,13.37
2017,8,17,7,15.14
2017,8,17,8,16.92
2017,8,17,9,18.03
2017,8,17,10,18.68
2017,8,17,11,19.34
2017,8,17,12,19.77
2017,8,17,13,19.8
2017,8,17,14,19.71
2017,8,17,15,19.35
2017,8,17,16,18.45
2017,8,17,17,17.32
2017,8,17,18,16.26
2017,8,17,19,15.7
2017,8,17,20,15.53
2017,8,17,21,15.5
2017,8,17,22,15.55
2017,8,17,23,15.42
2017,8,18,0,15.14
2017,8,18,1,14.85
2017,8,18,2,14.52
2017,8,18,3,14.48
2017,8,18,4,14.39
2017,8,18,5,14.93
2017,8,18,6,16.58
2017,8,18,7,17.79
2017,8,18,8,18.84
2017,8,18,9,19.38
2017,8,18,10,19.43
2017,8,18,11,20.07
2017,8,18,12,20.33
2017,8,18,13,20.23
2017,8,18,14,20.01
2017,8,18,15,19.56
2017,8,18,16,18.9
2017,8,18,17,18.12
2017,8,18,18,17.11
2017,8,18,19,16.05
2017,8,18,20,15.46
2017,8,18,21,15.08
2017,8,18,22,14.58
2017,8,18,23,13.89
2017,8,19,0,13.26
2017,8,19,1,12.95
2017,8,19,2,12.79
2017,8,19,3,12.48
2017,8,19,4,12.03
2017,8,19,5,11.9
2017,8,19,6,12.98
2017,8,19,7,14.03
2017,8,19,8,15.28
2017,8,19,9,16.24
2017,8,19,10,16.96
2017,8,19,11,17.36
2017,8,19,12,17.34
2017,8,19,13,17.24
2017,8,19,14,17.05
2017,8,19,15,16.85
2017,8,19,16,16.57
2017,8,19,17,15.87
2017,8,19,18,14.87
2017,8,19,19,13.62
2017,8,19,20,12.73
2017,8,19,21,12.16
2017,8,19,22,11.78
2017,8,19,23,11.53
2017,8,20,0,11.35
2017,8,20,1,11.25
2017,8,20,2,11.35
2017,8,20,3,11.75
2017,8,20,4,12.24
2017,8,20,5,12.7
2017,8,20,6,13.52
2017,8,20,7,14.6
2017,8,20,8,15.6
2017,8,20,9,16.43
2017,8,20,10,17.08
2017,8,20,11,17.35
2017,8,20,12,17.38
2017,8,20,13,17.32
2017,8,20,14,17.17
2017,8,20,15,17.02
2017,8,20,16,16.66
2017,8,20,17,15.99
2017,8,20,18,14.85
2017,8,20,19,13.59
2017,8,20,20,13.09
2017,8,20,21,12.97
2017,8,20,22,13.01
2017,8,20,23,12.95
2017,8,21,0,12.96
2017,8,21,1,13.08
2017,8,21,2,13.18
2017,8,21,3,13.12
2017,8,21,4,13.06
2017,8,21,5,13.21
2017,8,21,6,13.88
2017,8,21,7,14.85
2017,8,21,8,15.91
2017,8,21,9,17.03
2017,8,21,10,17.66
2017,8,21,11,18.02
2017,8,21,12,18.16
2017,8,21,13,18.13
2017,8,21,14,17.83
2017,8,21,15,17.44
2017,8,21,16,16.71
2017,8,21,17,15.86
2017,8,21,18,14.91
2017,8,21,19,13.99
2017,8,21,20,13.48
2017,8,21,21,13.16
2017,8,21,22,12.92
2017,8,21,23,12.75
2017,8,22,0,12.61
2017,8,22,1,12.47
2017,8,22,2,12.39
2017,8,22,3,12.34
2017,8,22,4,12.16
2017,8,22,5,12.01
2017,8,22,6,12.71
2017,8,22,7,14.06
2017,8,22,8,15.51
2017,8,22,9,16.78
2017,8,22,10,17.83
2017,8,22,11,18.61
2017,8,22,12,19.03
2017,8,22,13,19.22
2017,8,22,14,18.93
2017,8,22,15,18.84
2017,8,22,16,18.37
2017,8,22,17,17.78
2017,8,22,18,16.93
2017,8,22,19,15.36
2017,8,22,20,14.33
2017,8,22,21,13.61
2017,8,22,22,12.79
2017,8,22,23,11.92
2017,8,23,0,11.13
2017,8,23,1,10.5
2017,8,23,2,9.95
2017,8,23,3,9.55
2017,8,23,4,9.16
2017,8,23,5,9.13
2017,8,23,6,11.07
2017,8,23,7,12.45
2017,8,23,8,14.76
2017,8,23,9,16.58
2017,8,23,10,18.15
2017,8,23,11,19.19
2017,8,23,12,19.89
2017,8,23,13,20.33
2017,8,23,14,20.51
2017,8,23,15,20.42
2017,8,23,16,19.98
2017,8,23,17,19.11
2017,8,23,18,17.47
2017,8,23,19,14.92
2017,8,23,20,13.72
2017,8,23,21,13.11
2017,8,23,22,13.0
2017,8,23,23,12.93
2017,8,24,0,12.84
2017,8,24,1,12.67
2017,8,24,2,12.65
2017,8,24,3,12.8
2017,8,24,4,13.2
2017,8,24,5,13.51
2017,8,24,6,14.21
2017,8,24,7,15.41
2017,8,24,8,17.05
2017,8,24,9,18.29
2017,8,24,10,19.05
2017,8,24,11,19.42
2017,8,24,12,19.4
2017,8,24,13,19.33
2017,8,24,14,19.23
2017,8,24,15,18.73
2017,8,24,16,18.17
2017,8,24,17,17.58
2017,8,24,18,16.53
2017,8,24,19,15.25
2017,8,24,20,14.31
2017,8,24,21,13.9
2017,8,24,22,13.78
2017,8,24,23,13.71
2017,8,25,0,13.69
2017,8,25,1,13.54
2017,8,25,2,13.36
2017,8,25,3,13.19
2017,8,25,4,12.95
2017,8,25,5,12.81
2017,8,25,6,13.84
2017,8,25,7,15.24
2017,8,25,8,16.81
2017,8,25,9,18.04
2017,8,25,10,18.92
2017,8,25,11,19.53
2017,8,25,12,19.86
2017,8,25,13,19.96
2017,8,25,14,19.84
2017,8,25,15,19.47
2017,8,25,16,18.79
2017,8,25,17,17.83
2017,8,25,18,16.39
2017,8,25,19,14.17
2017,8,25,20,13.32
2017,8,25,21,12.97
2017,8,25,22,12.38
2017,8,25,23,12.07
2017,8,26,0,12.32
2017,8,26,1,12.58
2017,8,26,2,12.34
2017,8,26,3,12.51
2017,8,26,4,12.39
2017,8,26,5,12.48
2017,8,26,6,14.02
2017,8,26,7,15.16
2017,8,26,8,16.26
2017,8,26,9,17.04
2017,8,26,10,17.49
2017,8,26,11,18.01
2017,8,26,12,18.85
2017,8,26,13,19.46
2017,8,26,14,19.72
2017,8,26,15,19.63
2017,8,26,16,19.31
2017,8,26,17,18.71
2017,8,26,18,17.46
2017,8,26,19,15.5
2017,8,26,20,14.81
2017,8,26,21,14.39
2017,8,26,22,13.9
2017,8,26,23,13.51
2017,8,27,0,13.26
2017,8,27,1,12.96
2017,8,27,2,12.84
2017,8,27,3,12.67
2017,8,27,4,12.21
2017,8,27,5,12.18
2017,8,27,6,13.22
2017,8,27,7,14.21
2017,8,27,8,15.31
2017,8,27,9,16.57
2017,8,27,10,17.74
2017,8,27,11,18.59
2017,8,27,12,19.17
2017,8,27,13,19.52
2017,8,27,14,19.57
2017,8,27,15,19.35
2017,8,27,16,18.85
2017,8,27,17,18.08
2017,8,27,18,16.82
2017,8,27,19,15.13
2017,8,27,20,14.38
2017,8,27,21,13.65
2017,8,27,22,12.86
2017,8,27,23,12.23
2017,8,28,0,11.4
2017,8,28,1,10.85
2017,8,28,2,10.47
2017,8,28,3,10.29
2017,8,28,4,10.19
2017,8,28,5,10.19
2017,8,28,6,12.23
2017,8,28,7,14.27
2017,8,28,8,15.9
2017,8,28,9,17.03
2017,8,28,10,17.71
2017,8,28,11,18.08
2017,8,28,12,18.44
2017,8,28,13,18.97
2017,8,28,14,19.6
2017,8,28,15,19.94
2017,8,28,16,19.68
2017,8,28,17,18.95
2017,8,28,18,17.65
2017,8,28,19,15.87
2017,8,28,20,14.69
2017,8,28,21,13.82
2017,8,28,22,13.28
2017,8,28,23,12.95
2017,8,29,0,12.78
2017,8,29,1,12.75
2017,8,29,2,12.72
2017,8,29,3,12.68
2017,8,29,4,12.61
2017,8,29,5,12.88
2017,8,29,6,14.22
2017,8,29,7,15.37
2017,8,29,8,16.67
2017,8,29,9,18.6
2017,8,29,10,20.45
2017,8,29,11,21.77
2017,8,29,12,22.6
2017,8,29,13,22.99
2017,8,29,14,22.97
2017,8,29,15,22.54
2017,8,29,16,21.8
2017,8,29,17,20.67
2017,8,29,18,19.0
2017,8,29,19,16.96
2017,8,29,20,16.32
2017,8,29,21,15.96
2017,8,29,22,15.42
2017,8,29,23,14.97
2017,8,30,0,14.75
2017,8,30,1,14.77
2017,8,30,2,14.44
2017,8,30,3,13.74
2017,8,30,4,13.36
2017,8,30,5,13.02
2017,8,30,6,13.9
2017,8,30,7,14.74
2017,8,30,8,14.92
2017,8,30,9,15.16
2017,8,30,10,15.12
2017,8,30,11,14.94
2017,8,30,12,15.01
2017,8,30,13,15.25
2017,8,30,14,15.22
2017,8,30,15,14.93
2017,8,30,16,14.32
2017,8,30,17,13.71
2017,8,30,18,13.11
2017,8,30,19,12.51
2017,8,30,20,12.09
2017,8,30,21,11.76
2017,8,30,22,11.61
2017,8,30,23,11.64
2017,8,31,0,11.71
2017,8,31,1,11.81
2017,8,31,2,11.83
2017,8,31,3,11.76
2017,8,31,4,11.72
2017,8,31,5,11.71
2017,8,31,6,11.94
2017,8,31,7,12.36
2017,8,31,8,12.83
2017,8,31,9,13.6
2017,8,31,10,14.69
2017,8,31,11,15.67
2017,8,31,12,16.26
2017,8,31,13,16.44
2017,8,31,14,16.34
2017,8,31,15,16.08
2017,8,31,16,15.74
2017,8,31,17,15.1
2017,8,31,18,13.75
2017,8,31,19,11.98
2017,8,31,20,11.46
2017,8,31,21,11.04
2017,8,31,22,10.59
2017,8,31,23,10.14
2017,9,1,0,9.7
2017,9,1,1,9.33
2017,9,1,2,9.01
2017,9,1,3,8.75
2017,9,1,4,8.54
2017,9,1,5,8.45
2017,9,1,6,10.45
2017,9,1,7,12.94
2017,9,1,8,14.81
2017,9,1,9,15.98
2017,9,1,10,16.75
2017,9,1,11,17.29
2017,9,1,12,17.58
2017,9,1,13,17.67
2017,9,1,14,17.65
2017,9,1,15,17.44
2017,9,1,16,16.98
2017,9,1,17,16.03
2017,9,1,18,14.14
2017,9,1,19,11.79
2017,9,1,20,10.92
2017,9,1,21,10.27
2017,9,1,22,9.71
2017,9,1,23,9.25
2017,9,2,0,8.85
2017,9,2,1,8.48
2017,9,2,2,8.12
2017,9,2,3,7.79
2017,9,2,4,7.56
2017,9,2,5,7.45
2017,9,2,6,9.53
2017,9,2,7,12.18
2017,9,2,8,13.96
2017,9,2,9,15.2
2017,9,2,10,16.13
2017,9,2,11,16.92
2017,9,2,12,17.5
2017,9,2,13,17.82
2017,9,2,14,17.84
2017,9,2,15,17.54
2017,9,2,16,17.19
2017,9,2,17,16.47
2017,9,2,18,15.03
2017,9,2,19,13.93
2017,9,2,20,13.54
2017,9,2,21,13.35
2017,9,2,22,13.03
2017,9,2,23,12.53
2017,9,3,0,11.92
2017,9,3,1,11.34
2017,9,3,2,10.92
2017,9,3,3,10.55
2017,9,3,4,10.06
2017,9,3,5,9.45
2017,9,3,6,10.16
2017,9,3,7,12.03
2017,9,3,8,13.78
2017,9,3,9,15.07
2017,9,3,10,16.05
2017,9,3,11,16.83
2017,9,3,12,17.3
2017,9,3,13,17.46
2017,9,3,14,17.49
2017,9,3,15,17.36
2017,9,3,16,16.92
2017,9,3,17,16.2
2017,9,3,18,14.8
2017,9,3,19,13.39
2017,9,3,20,12.53
2017,9,3,21,11.78
2017,9,3,22,11.26
2017,9,3,23,10.92
2017,9,4,0,10.79
2017,9,4,1,10.13
2017,9,4,2,9.29
2017,9,4,3,8.51
2017,9,4,4,7.68
2017,9,4,5,7.2
2017,9,4,6,8.6
2017,9,4,7,10.57
2017,9,4,8,12.67
2017,9,4,9,14.87
2017,9,4,10,16.36
2017,9,4,11,17.42
2017,9,4,12,18.16
2017,9,4,13,18.58
2017,9,4,14,18.7
2017,9,4,15,18.53
2017,9,4,16,18.02
2017,9,4,17,17.01
2017,9,4,18,14.75
2017,9,4,19,12.71
2017,9,4,20,11.66
2017,9,4,21,10.81
2017,9,4,22,10.23
2017,9,4,23,9.86
2017,9,5,0,9.53
2017,9,5,1,9.34
2017,9,5,2,9.42
2017,9,5,3,9.43
2017,9,5,4,9.56
2017,9,5,5,9.56
2017,9,5,6,10.32
2017,9,5,7,11.98
2017,9,5,8,13.68
2017,9,5,9,15.84
2017,9,5,10,17.48
2017,9,5,11,18.6
2017,9,5,12,19.35
2017,9,5,13,19.65
2017,9,5,14,19.76
2017,9,5,15,19.47
2017,9,5,16,18.75
2017,9,5,17,17.85
2017,9,5,18,16.92
2017,9,5,19,16.28
2017,9,5,20,15.91
2017,9,5,21,15.66
2017,9,5,22,15.6
2017,9,5,23,15.64
2017,9,6,0,15.77
2017,9,6,1,15.66
2017,9,6,2,15.42
2017,9,6,3,15.16
2017,9,6,4,14.91
2017,9,6,5,14.6
2017,9,6,6,15.22
2017,9,6,7,16.58
2017,9,6,8,17.47
2017,9,6,9,18.25
2017,9,6,10,18.54
2017,9,6,11,18.29
2017,9,6,12,17.85
2017,9,6,13,17.36
2017,9,6,14,16.78
2017,9,6,15,16.09
2017,9,6,16,15.47
2017,9,6,17,14.81
2017,9,6,18,13.95
2017,9,6,19,13.16
2017,9,6,20,12.73
2017,9,6,21,12.38
2017,9,6,22,12.11
2017,9,6,23,11.94
2017,9,7,0,11.85
2017,9,7,1,11.84
2017,9,7,2,11.89
2017,9,7,3,11.94
2017,9,7,4,11.92
2017,9,7,5,11.93
2017,9,7,6,12.35
2017,9,7,7,13.27
2017,9,7,8,14.38
2017,9,7,9,15.31
2017,9,7,10,16.08
2017,9,7,11,16.68
2017,9,7,12,17.06
2017,9,7,13,17.19
2017,9,7,14,17.01
2017,9,7,15,16.64
2017,9,7,16,16.04
2017,9,7,17,15.21
2017,9,7,18,13.49
2017,9,7,19,12.0
2017,9,7,20,11.76
2017,9,7,21,11.64
2017,9,7,22,11.6
2017,9,7,23,11.8
2017,9,8,0,11.99
2017,9,8,1,11.95
2017,9,8,2,11.92
2017,9,8,3,12.12
2017,9,8,4,12.4
2017,9,8,5,12.48
2017,9,8,6,12.58
2017,9,8,7,13.2
2017,9,8,8,13.64
2017,9,8,9,13.93
2017,9,8,10,14.26
2017,9,8,11,14.75
2017,9,8,12,15.31
2017,9,8,13,16.17
2017,9,8,14,16.63
2017,9,8,15,16.32
2017,9,8,16,15.8
2017,9,8,17,15.12
2017,9,8,18,14.11
2017,9,8,19,13.41
2017,9,8,20,13.08
2017,9,8,21,12.85
2017,9,8,22,12.48
2017,9,8,23,12.36
2017,9,9,0,12.2
2017,9,9,1,12.04
2017,9,9,2,11.89
2017,9,9,3,11.8
2017,9,9,4,11.68
2017,9,9,5,11.42
2017,9,9,6,11.86
2017,9,9,7,13.09
2017,9,9,8,14.17
2017,9,9,9,15.25
2017,9,9,10,15.98
2017,9,9,11,16.32
2017,9,9,12,16.15
2017,9,9,13,15.71
2017,9,9,14,15.35
2017,9,9,15,14.95
2017,9,9,16,14.54
2017,9,9,17,14.2
2017,9,9,18,12.92
2017,9,9,19,11.57
2017,9,9,20,11.32
2017,9,9,21,10.89
2017,9,9,22,10.27
2017,9,9,23,9.96
2017,9,10,0,9.86
2017,9,10,1,9.96
2017,9,10,2,10.15
2017,9,10,3,10.35
2017,9,10,4,10.32
2017,9,10,5,10.21
2017,9,10,6,10.93
2017,9,10,7,12.35
2017,9,10,8,13.67
2017,9,10,9,14.94
2017,9,10,10,15.96
2017,9,10,11,16.64
2017,9,10,12,17.0
2017,9,10,13,17.13
2017,9,10,14,16.98
2017,9,10,15,16.39
2017,9,10,16,15.61
2017,9,10,17,14.84
2017,9,10,18,13.89
2017,9,10,19,13.4
2017,9,10,20,13.37
2017,9,10,21,13.39
2017,9,10,22,13.34
2017,9,10,23,13.06
2017,9,11,0,12.82
2017,9,11,1,12.76
2017,9,11,2,12.73
2017,9,11,3,12.61
2017,9,11,4,12.45
2017,9,11,5,12.34
2017,9,11,6,12.41
2017,9,11,7,12.73
2017,9,11,8,13.45
2017,9,11,9,14.62
2017,9,11,10,15.52
2017,9,11,11,16.16
2017,9,11,12,16.51
2017,9,11,13,16.61
2017,9,11,14,16.5
2017,9,11,15,16.07
2017,9,11,16,15.25
2017,9,11,17,14.44
2017,9,11,18,13.51
2017,9,11,19,12.99
2017,9,11,20,12.9
2017,9,11,21,12.94
2017,9,11,22,13.07
2017,9,11,23,13.21
2017,9,12,0,13.23
2017,9,12,1,13.04
2017,9,12,2,12.84
2017,9,12,3,12.53
2017,9,12,4,12.12
2017,9,12,5,11.88
2017,9,12,6,12.06
2017,9,12,7,12.84
2017,9,12,8,13.97
2017,9,12,9,15.02
2017,9,12,10,15.76
2017,9,12,11,16.1
2017,9,12,12,16.22
2017,9,12,13,16.16
2017,9,12,14,15.96
2017,9,12,15,15.55
2017,9,12,16,15.09
2017,9,12,17,14.3
2017,9,12,18,13.17
2017,9,12,19,12.32
2017,9,12,20,12.04
2017,9,12,21,11.83
2017,9,12,22,11.47
2017,9,12,23,11.11
2017,9,13,0,10.7
2017,9,13,1,10.75
2017,9,13,2,11.08
2017,9,13,3,11.48
2017,9,13,4,11.52
2017,9,13,5,11.2
2017,9,13,6,10.91
2017,9,13,7,11.32
2017,9,13,8,11.44
2017,9,13,9,11.42
2017,9,13,10,11.69
2017,9,13,11,12.31
2017,9,13,12,13.28
2017,9,13,13,14.45
2017,9,13,14,15.32
2017,9,13,15,15.27
2017,9,13,16,14.84
2017,9,13,17,14.1
2017,9,13,18,13.11
2017,9,13,19,12.45
2017,9,13,20,12.07
2017,9,13,21,11.84
2017,9,13,22,11.75
2017,9,13,23,11.67
2017,9,14,0,11.36
2017,9,14,1,10.91
2017,9,14,2,10.45
2017,9,14,3,10.09
2017,9,14,4,9.94
2017,9,14,5,9.62
2017,9,14,6,9.63
2017,9,14,7,10.6
2017,9,14,8,11.88
2017,9,14,9,13.4
2017,9,14,10,14.5
2017,9,14,11,15.25
2017,9,14,12,15.71
2017,9,14,13,15.85
2017,9,14,14,15.81
2017,9,14,15,15.44
2017,9,14,16,14.83
2017,9,14,17,13.88
2017,9,14,18,12.51
2017,9,14,19,11.93
2017,9,14,20,11.67
2017,9,14,21,11.43
2017,9,14,22,11.31
2017,9,14,23,11.15
2017,9,15,0,11.01
2017,9,15,1,10.79
2017,9,15,2,10.53
2017,9,15,3,10.44
2017,9,15,4,10.14
2017,9,15,5,9.93
2017,9,15,6,10.15
2017,9,15,7,11.48
2017,9,15,8,12.84
2017,9,15,9,13.99
2017,9,15,10,14.88
2017,9,15,11,15.4
2017,9,15,12,15.83
2017,9,15,13,16.03
2017,9,15,14,15.9
2017,9,15,15,15.58
2017,9,15,16,14.93
2017,9,15,17,14.09
2017,9,15,18,12.32
2017,9,15,19,11.05
2017,9,15,20,10.39
2017,9,15,21,9.91
2017,9,15,22,9.61
2017,9,15,23,9.38
2017,9,16,0,9.2
2017,9,16,1,9.07
2017,9,16,2,8.94
2017,9,16,3,8.83
2017,9,16,4,8.85
2017,9,16,5,8.81
2017,9,16,6,8.93
2017,9,16,7,10.54
2017,9,16,8,12.34
2017,9,16,9,13.81
2017,9,16,10,14.55
2017,9,16,11,15.02
2017,9,16,12,15.26
2017,9,16,13,15.38
2017,9,16,14,15.31
2017,9,16,15,15.07
2017,9,16,16,14.62
2017,9,16,17,13.7
2017,9,16,18,11.82
2017,9,16,19,11.0
2017,9,16,20,10.81
2017,9,16,21,10.7
2017,9,16,22,10.55
2017,9,16,23,10.23
2017,9,17,0,9.95
2017,9,17,1,9.77
2017,9,17,2,9.67
2017,9,17,3,9.64
2017,9,17,4,9.49
2017,9,17,5,9.37
2017,9,17,6,9.63
2017,9,17,7,11.3
2017,9,17,8,12.51
2017,9,17,9,13.77
2017,9,17,10,14.7
2017,9,17,11,15.2
2017,9,17,12,15.35
2017,9,17,13,15.52
2017,9,17,14,15.35
2017,9,17,15,15.14
2017,9,17,16,14.62
2017,9,17,17,13.47
2017,9,17,18,11.6
2017,9,17,19,10.63
2017,9,17,20,9.96
2017,9,17,21,9.54
2017,9,17,22,9.34
2017,9,17,23,9.19
2017,9,18,0,9.03
2017,9,18,1,9.11
2017,9,18,2,9.08
2017,9,18,3,8.68
2017,9,18,4,8.19
2017,9,18,5,7.61
2017,9,18,6,7.43
2017,9,18,7,8.79
2017,9,18,8,10.21
2017,9,18,9,12.53
2017,9,18,10,14.15
2017,9,18,11,15.05
2017,9,18,12,15.61
2017,9,18,13,15.97
2017,9,18,14,16.08
2017,9,18,15,15.88
2017,9,18,16,15.21
2017,9,18,17,13.86
2017,9,18,18,12.19
2017,9,18,19,11.43
2017,9,18,20,10.87
2017,9,18,21,10.09
2017,9,18,22,9.43
2017,9,18,23,8.7
2017,9,19,0,8.25
2017,9,19,1,8.01
2017,9,19,2,7.84
2017,9,19,3,7.85
2017,9,19,4,7.96
2017,9,19,5,8.1
2017,9,19,6,8.93
2017,9,19,7,10.98
2017,9,19,8,12.36
2017,9,19,9,13.38
2017,9,19,10,14.07
2017,9,19,11,14.42
2017,9,19,12,14.5
2017,9,19,13,14.16
2017,9,19,14,13.68
2017,9,19,15,13.15
2017,9,19,16,12.7
2017,9,19,17,12.25
2017,9,19,18,11.69
2017,9,19,19,11.45
2017,9,19,20,11.38
2017,9,19,21,11.22
2017,9,19,22,11.09
2017,9,19,23,10.75
2017,9,20,0,10.45
2017,9,20,1,10.18
2017,9,20,2,9.9
2017,9,20,3,9.59
2017,9,20,4,9.32
2017,9,20,5,9.15
2017,9,20,6,9.19
2017,9,20,7,10.75
2017,9,20,8,11.94
2017,9,20,9,13.03
2017,9,20,10,14.26
2017,9,20,11,15.08
2017,9,20,12,15.75
2017,9,20,13,16.13
2017,9,20,14,16.11
2017,9,20,15,15.68
2017,9,20,16,14.9
2017,9,20,17,13.85
2017,9,20,18,12.56
2017,9,20,19,11.97
2017,9,20,20,11.58
2017,9,20,21,11.25
2017,9,20,22,10.99
2017,9,20,23,10.47
2017,9,21,0,10.24
2017,9,21,1,9.89
2017,9,21,2,9.41
2017,9,21,3,9.05
2017,9,21,4,9.17
2017,9,21,5,9.5
2017,9,21,6,10.1
2017,9,21,7,11.7
2017,9,21,8,12.93
2017,9,21,9,14.34
2017,9,21,10,15.69
2017,9,21,11,16.48
2017,9,21,12,16.99
2017,9,21,13,17.29
2017,9,21,14,17.34
2017,9,21,15,17.0
2017,9,21,16,16.18
2017,9,21,17,15.01
2017,9,21,18,13.77
2017,9,21,19,13.12
2017,9,21,20,12.63
2017,9,21,21,12.22
2017,9,21,22,11.84
2017,9,21,23,11.52
2017,9,22,0,11.17
2017,9,22,1,10.84
2017,9,22,2,10.55
2017,9,22,3,10.27
2017,9,22,4,9.97
2017,9,22,5,9.62
2017,9,22,6,9.56
2017,9,22,7,11.22
2017,9,22,8,12.42
2017,9,22,9,13.65
2017,9,22,10,14.78
2017,9,22,11,15.71
2017,9,22,12,16.35
2017,9,22,13,16.67
2017,9,22,14,16.7
2017,9,22,15,16.41
2017,9,22,16,15.66
2017,9,22,17,14.39
2017,9,22,18,12.58
2017,9,22,19,11.67
2017,9,22,20,11.01
2017,9,22,21,10.52
2017,9,22,22,10.19
2017,9,22,23,9.97
2017,9,23,0,9.72
2017,9,23,1,9.57
2017,9,23,2,9.5
2017,9,23,3,9.36
2017,9,23,4,9.02
2017,9,23,5,8.58
2017,9,23,6,8.35
2017,9,23,7,9.76
2017,9,23,8,11.47
2017,9,23,9,13.22
2017,9,23,10,14.79
2017,9,23,11,15.93
2017,9,23,12,16.77
2017,9,23,13,17.29
2017,9,23,14,17.51
2017,9,23,15,17.39
2017,9,23,16,16.81
2017,9,23,17,15.36
2017,9,23,18,13.64
2017,9,23,19,13.05
2017,9,23,20,12.56
2017,9,23,21,12.09
2017,9,23,22,11.62
2017,9,23,23,11.41
2017,9,24,0,11.27
2017,9,24,1,11.22
2017,9,24,2,11.23
2017,9,24,3,11.43
2017,9,24,4,11.43
2017,9,24,5,11.38
2017,9,24,6,11.62
2017,9,24,7,13.01
2017,9,24,8,14.23
2017,9,24,9,15.17
2017,9,24,10,16.1
2017,9,24,11,16.85
2017,9,24,12,17.13
2017,9,24,13,17.05
2017,9,24,14,17.05
2017,9,24,15,17.02
2017,9,24,16,16.75
2017,9,24,17,15.39
2017,9,24,18,13.13
2017,9,24,19,12.68
